Player Name,Period Name,Period Number,Date,Position Name,Meta Energy (KJ/kg),Total Player Load,Total Distance,Equivalent Distance,AVG MP,Player Load Per Minute,Meterage Per Minute,Equivalent Distance /min,Time Acceleration /minute,Time Deceleration /minute,HSR time/ minute,HSR dist/min,V b4 per minute,HI MP duration >26watt / min,HI MP Distance > 26w/min,HI MP time/min < HSR,HI MP distance/min < HSR,High COD / minute,Active rest/minute,MP Aerobic Running / minute,Total Duration,Acceleration B2-3 Duration (Gen 2),Deceleration B2-3 Duration (Gen 2),Acceleration B2-3 Distance (Gen 2),Deceleration B2-3 Distance (Gen 2),Velocity Band 1 Total Duration,Velocity Band 2 Total Duration,Velocity Band 3 Total Duration,Velocity Band 4 Total Duration,Velocity Band 5 Total Duration,Velocity Band 6 Total Duration,Velocity Band 1 Total Distance,Velocity Band 2 Total Distance,Velocity Band 3 Total Distance,Velocity Band 4 Total Distance,Velocity Band 5 Total Distance,Velocity Band 6 Total Distance,HSR  duration,HSR distance,HI MP Time > 26 watt,HI MP distance > 26w,HI MP  Duration < HSR,HI MP distance < HSR,Tot CoD,Tot Hi CoD,Metabolic Power Band 1 Total Duration,Metabolic Power Band 1 Total Distance,Acceleration B2-3 Total Efforts (Gen 2),Deceleration B2-3 Total Efforts (Gen 2),Velocity Band 6 Total Effort Count,Passive rest/ Minute,Maximum Velocity,Max Acceleration,Max Deceleration,Average Velocity,Velocity Band 6 Avg Effort Duration,Velocity Band 6 Avg Effort Distance,Average Player Load,AVG PL/ minute,Explosive Efforts,Active/Passive Ratio,Max Vel (kh/p),% True Max Vel,Duration (mins),% of Dist,% of HSR,% of Player Load,% of Sprint Dist,% of Exp EFFS,% of Volume,% of Intensity
CJ Olney,45-60,1,44472,Midfielder,9.46784,178.32268,1935.6311,2175.05786,10.51982,11.88818,129.04207,145.00386,0.23333,0.1,2.89333,18.74667,3.11333,4.62963E-05,24.97133,1.56667,6.22467,0.13333,21.85333,14.2,0.010416667,3.47222E-05,0.000173611,18.43,29.93,0.000231481,0.005729167,0.003391204,0.000532407,0.000358796,0.000138889,0.81,592.67999,838.94,222.17,194.11,87.09,43.4,281.2,66.9,374.57,0.000266204,93.37,256,8,0.002916667,201.64999,13,23,7,16.80667,7.8825,2.6925,-6.55892,2.1507,1.73,12.4408,178.32268,11.88818,5,1.300277211,28.377,91.44962005,15,18.34713123,38.47574573,18.36558297,48.66000871,18.35634451,28.44096263,170.6457758
Alex Perez,45-60,5,44472,Midfielder,9.25421,187.80714,1932.96143,2117.37305,10.28246,12.52048,128.8641,141.1582,0.38,0.09333,1.83333,11.95267,3.26667,3.47222E-05,19.28867,1.64667,7.336,0.13333,19.7,17.34,0.010416667,5.78704E-05,9.25926E-05,25.76,15.23,0.000405093,0.005092593,0.004016204,0.00056713,0.000196759,0.000104167,2.02,512.10999,1005.65997,233.97,107.77,71.52,27.5,179.29,52.2,289.33,0.000277778,110.04,324,8,0.002939815,175.31,10,14,4,16.94,7.8055,3.19143,-4.26821,2.14773,2.47,17.88062,187.80714,12.52048,4,1.162927981,28.0998,100.0705128,15,17.88158128,38.31653192,17.8469398,398.8172702,11.85930815,96.94432626,581.6659576
Devon Stopek,45-60,5,44472,Center Back,7.6359,150.07025,1587.71216,1758.72681,8.48433,10.00468,105.84748,117.24845,0.30667,0.08667,0.78667,5.14267,2.24667,2.31481E-05,11.51067,1.52667,6.368,0.06667,17.90667,12.06,0.010416667,4.62963E-05,0.0003125,19.55,13.77,0.001111111,0.005613426,0.003148148,0.000381944,8.10185E-05,4.62963E-05,3.41,535.92999,814.82001,156.44,44.72,32.42,11.8,77.14,34.7,172.66,0.00025463,95.52,216,4,0.004293981,211.91,8,14,2,24.73333,8.3475,2.87607,-4.69714,1.76412,2.15,16.21069,150.07025,10.00468,2,0.723989451,30.051,98.20588235,15,16.39898524,12.05852581,16.12001024,37.00842836,7.265550807,17.77030009,106.6218006
Gavin Wetzel,45-60,5,44472,Center Back,8.08854,165.78343,1696.4939,1861.36914,8.98727,11.05223,113.09959,124.09128,1.86,0.08667,0.51333,3.05733,3.79333,2.31481E-05,14.13933,2.42,11.082,0.2,17.4,14.12667,0.010416667,0.0003125,5.78704E-05,16.62,9.09,0.00119213,0.004918981,0.003541667,0.000648148,8.10185E-05,0,3.22,467.04999,905.45001,275.07001,45.86,0,7.7,45.86,44,212.09,0.000416667,166.23,288,12,0.003912037,179.21001,12,16,0,22.58667,6.7275,3.20286,-3.75821,1.88499,0,0,165.78343,11.05223,6,0.770365884,24.219,73.92857143,15,18.55311636,20.06795773,18.2568946,0,29.38955823,17.25350539,103.5210323
Luke Zielinski,45-60,1,44472,ATT Midfielder,3.50491,79.89596,745.11432,806.88605,10.51452,14.38098,134.1179,145.23658,0,0.072,0.68399,4.09312,7.09186,3.47222E-05,15.46529,2.50195,11.37217,0.18,14.56171,17.56765,0.003854167,0,2.31481E-05,0.29,3.37,0.000219907,0.001631944,0.001481481,0.000451389,3.47222E-05,0,0.44,158.25,379.78,183.84,22.74,0,3.8,22.74,17.7,85.92,0.000150463,63.18,280.79438,10.79978,0.001261574,75.42,0,8,0,19.69161,6.4125,1.94286,-3.74,2.2353,0,0,79.89596,14.38099,2,0.739488036,23.085,83.27922078,5.55,7.347114806,7.236247994,6.747372006,0,9.356641124,6.137475186,99.52662464
Luke Martelli,60-75,2,44472,Fullback,9.35112,184.93806,1911.73254,2144.62231,10.39013,12.3292,127.44884,142.97482,1.76667,0.46,2.05333,12.47,4.39333,3.47222E-05,19.83067,1.82,7.36067,0.06667,18.39333,14.78,0.010416667,0.000300926,0.000173611,52.92,14.96,0.00037037,0.005451389,0.003460648,0.000752315,0.000335648,1.15741E-05,1.55,528.62,884.34998,309.54001,179.34,7.71,30.8,187.05,58.1,297.46,0.0003125,110.41,156,4,0.003333333,206.49001,16,18,1,19.2,7.1835,2.93107,-4.185,2.12415,1.1,7.70898,184.93806,12.3292,4,0.957985938,25.8606,81.63068182,15,17.44017504,26.78249004,16.46547857,3.752861025,12.64472425,15.41714578,92.5028747
Marcello Mazzola,60-75,2,44472,Forward,8.07798,182.15979,1633.40222,1853.95459,8.97553,12.14399,108.89348,123.59697,1.46,0.11333,1.77333,11.02733,3.38,4.62963E-05,21.296,2.29333,10.26867,0.13333,20.95333,10.04,0.010416667,0.000243056,9.25926E-05,43.79,18.03,0.001053241,0.005752315,0.002696759,0.000578704,0.000243056,4.62963E-05,1.82,561.63,662.40002,242.17999,131.10001,34.31,26.6,165.41001,61,319.44,0.000393519,154.02999,680,8,0.003993056,198.36,19,17,3,23.04,7.4175,3.14536,-4.15714,1.81489,1.6,11.43758,182.15979,12.14399,13,0.909432726,26.703,88.30357143,15,15.29012443,26.9918239,15.41975347,35.08215325,25.34462991,23.62569699,141.7541819
Gabriel Oksanen,60-75,6,44472,Fullback,6.82959,153.65698,1433.60449,1568.33691,7.58843,10.2438,95.57363,104.55579,0.19333,0.00667,0.30667,1.78267,2.14667,1.15741E-05,9.05533,1.66,7.27267,0.13333,17.98667,11.49333,0.010416667,2.31481E-05,8.10185E-05,11.4,8.35,0.001354167,0.005613426,0.002997685,0.00037037,4.62963E-05,0,3.81,522.77002,729.96002,150.36,26.74,0,4.6,26.74,29.5,135.83,0.000277778,109.09,140,8,0.004594907,211.64,9,13,0,26.46667,6.0735,3.43643,-3.44178,1.59289,0,0,153.65698,10.2438,3,0.679597018,21.8646,76.87974684,15,14.97372643,5.608014991,14.62766453,0,7.951486698,8.632178529,51.79307117
Logan Oliver,60-75,6,44472,Midfielder,6.27575,142.26184,1349.34253,1460.11865,6.97306,9.48412,89.95617,97.34124,1.96667,0.05333,0.42,2.578,1.2,1.15741E-05,6.83933,1,4.26133,0.06667,20.13333,9.48667,0.010416667,0.000335648,4.62963E-05,1.63,4.99,0.001053241,0.006655093,0.002407407,0.000208333,6.94444E-05,0,2.46,635.77002,585.20001,87.25,37.46,1.21,6.3,38.67,21.3,102.59,0.000173611,63.92,124,4,0.004768519,260.17999,5,7,1,27.50667,7.0175,2.3475,-5.53142,1.49927,0.2,1.20605,142.26184,9.48412,1,0.731943561,25.263,83.54166667,15,13.21730752,10.32995267,12.20000938,1.172970589,3.396830774,8.063414187,48.38048512
CJ Olney,60-75,2,44472,Midfielder,7.48903,136.65237,1537.57239,1720.66711,8.32114,9.11016,102.50483,114.71114,0.48,0.14,1.11333,6.82533,2.88,3.47222E-05,15.16467,1.90667,8.33933,0.13333,24.2,7.99333,0.010416667,8.10185E-05,9.25926E-05,33.43,12.01,0.000266204,0.007361111,0.002083333,0.000497685,0.000173611,1.15741E-05,1.1,730.92999,498.75,204.42,91.73,10.65,16.7,102.38,45.3,227.47,0.000324074,125.09,172,8,0.003993056,276.25,9,19,1,23.03333,7.2705,3.94036,-3.94714,1.70841,1.5,10.6543,136.65237,9.11016,4,1.050651382,26.1738,84.34944022,15,14.57407996,18.18237162,14.07392733,5.950500548,14.68507561,13.49319101,80.95914608
Alex Perez,60-75,6,44472,Midfielder,7.92595,151.34459,1693.24036,1813.0813,8.80661,10.08964,112.88269,120.87209,0.2,0.01333,0.23333,1.35067,2.20667,1.15741E-05,7.37067,1.35333,6.02,0,21.19333,15.04,0.010416667,3.47222E-05,3.47222E-05,13.45,3.22,0.000393519,0.005914352,0.003668981,0.000381944,3.47222E-05,0,1.85,590.59003,926.78998,153.8,20.26,0,3.5,20.26,23.8,110.56,0.000231481,90.3,240,0,0.003414352,212.72,6,8,0,19.71333,6.0715,3.00357,-4.41428,1.88138,0,0,151.34459,10.08964,0,1.075076103,21.8574,77.83974359,15,15.66395203,7.203237791,14.38197604,0,0,7.449833172,44.69899903
Devon Stopek,60-75,6,44472,Center Back,5.56452,100.22636,1157.87476,1281.67517,6.1828,6.68176,77.19165,85.44501,0.43333,0.04,0.44,2.638,1.56,1.15741E-05,7.03133,1.03333,4.39333,0,19.94667,5.98,0.010416667,6.94444E-05,5.78704E-05,27.19,8.67,0.001701389,0.006840278,0.00150463,0.000266204,6.94444E-05,0,4.63,638.53998,366.35999,108.79,39.57,0,6.6,39.57,22.1,105.47,0.000173611,65.9,136,0,0.005439815,246.03999,12,9,0,31.36,6.7385,3.95071,-4.74999,1.28653,0,0,100.22636,6.68176,4,0.636054528,24.2586,79.27647059,15,11.95932839,10.6698539,10.76595761,0,14.53110161,9.585248302,57.51148981
Noe Uwimana,60-75,1,44472,Fullback,9.00792,215.74731,1772.73267,2069.68408,10.0088,14.38315,118.18218,137.97894,0.59333,0.32667,1.84,11.91933,3.72,4.62963E-05,23.90467,2.63333,11.98533,0.2,20.62,12.1,0.010416667,9.25926E-05,0.000219907,34.69,33.96,0.000428241,0.006087963,0.002916667,0.000636574,0.000219907,9.25926E-05,1.57,600.63,723.09998,268.70999,115.9,62.89,27.6,178.79,67.1,358.56999,0.000451389,179.77999,412,12,0.003576389,218.00999,18,26,4,20.6,8.3655,3.24929,-4.35464,1.9697,2.1,15.72186,215.74731,14.38315,8,1.000970874,30.1158,91.92857143,15,16.95348757,18.38603745,16.67787228,21.92479085,16.74684575,18.13780678,108.8268407
Gavin Wetzel,60-75,6,44472,Center Back,5.99414,118.12741,1272.1123,1378.72937,6.66016,7.87516,84.80749,91.91529,0.20667,0.04,0.07333,0.424,1.45333,1.15741E-05,6.47067,1.4,6.04667,0.13333,20.26667,8.98667,0.010416667,3.47222E-05,0.000381944,13.1,5.39,0.00181713,0.005821759,0.002488426,0.000243056,1.15741E-05,0,2.94,567.12,595.41998,100.26,6.36,0,1.1,6.36,22.1,97.06,0.000243056,90.7,180,8,0.004872685,212.69,10,7,0,28.11333,6.1885,3.38715,-3.91,1.41346,0,0,118.12741,7.87516,4,0.720891833,22.2786,68.00549451,15,13.91201438,2.78308354,13.00877701,0,19.59303882,9.859382751,59.15629651
Luke Zielinski,60-75,2,44472,ATT Midfielder,8.11824,188.34563,1697.73035,1859.85339,9.02027,12.55638,113.18202,123.99023,0.06667,0.08667,0.18667,1.04333,4.36,2.31481E-05,13.532,2.7,12.48867,0.2,18.15333,13.27333,0.010416667,1.15741E-05,0.000104167,3.13,11.34,0.000532407,0.005486111,0.003587963,0.000752315,2.31481E-05,0,1.61,516.02002,854.33002,310.14999,15.65,0,2.8,15.65,43.3,202.98,0.000462963,187.33,192,12,0.003923611,238.71001,4,17,0,22.62,6.1235,2.47714,-4.68607,1.88637,0,0,188.34563,12.55638,6,0.802534483,22.0446,79.52597403,15,16.74027657,4.980091517,15.90616135,0,28.06992337,13.13929056,78.83574337
Daniel Krueger,75-90,1,44472,Center Back,4.75219,115.10661,989.27997,1092.2356,7.29826,10.60662,91.15827,100.64523,0.29487,0.10136,0.30408,1.92493,2.31287,2.31481E-05,9.29754,1.7047,7.37261,0,14.65123,11.71177,0.007534722,3.47222E-05,0.000115741,13.01,7.18,0.001261574,0.003888889,0.002037037,0.000289352,3.47222E-05,0,1.81,342.60999,506.34,117.26,18.88,2.01,3.3,20.89,21.8,100.9,0.000208333,80.01,232.20813,0,0.003703704,160.22,6,10,1,29.54203,6.9645,2.7125,-4.14678,1.5193,0.3,2.01392,115.10661,10.60662,3,0.495945268,25.0722,80.98255814,10.85,11.20547879,7.628908755,12.53741783,3.788755898,9.859463277,9.00400491,74.68759833
Luke Martelli,75-90,3,44472,Fullback,8.04574,158.7518,1676.24292,1843.00513,8.93971,10.58345,111.74953,122.86701,0.18,0.04,2.56,17.12333,2.66,3.47222E-05,21.03333,1.15333,3.91,0.06667,16.74667,11.85333,0.010416667,2.31481E-05,6.94444E-05,13.98,13.42,0.001296296,0.005347222,0.002847222,0.000451389,0.000266204,0.000173611,3.33,485.09,742.46002,188.48,143.82001,113.03,38.4,256.85001,55.7,315.5,0.000196759,58.64999,72,4,0.00431713,187.7,6,12,5,24.88,7.9895,3.47,-3.71678,1.86249,3.04,22.60664,158.7518,10.58345,1,0.673097669,28.7622,90.78977273,15,15.29187233,21.47796356,14.1340531,55.01762408,3.161181062,21.81653883,130.899233
Marcello Mazzola,75-90,3,44472,Forward,7.35635,157.0248,1536.36926,1686.40881,8.17372,10.46832,102.42462,112.42725,0.38667,0.08667,0.90667,5.42733,2.48667,2.31481E-05,13.548,1.80667,8.12067,0.13333,24.38667,10.12,0.010416667,5.78704E-05,8.10185E-05,26,11.2,0.001099537,0.006157407,0.002546296,0.000428241,0.000150463,0,2.18,648.77002,626.28003,177.62,81.41,0,13.6,81.41,40.7,203.22,0.0003125,121.81,496,8,0.003657407,180.53,8,11,0,21.1,6.5915,3.45107,-3.86464,1.70708,0,0,157.0248,10.46832,6,1.155766351,23.7294,78.4702381,15,14.38180802,16.76128311,13.2920866,0,11.6975215,11.22653985,67.35923908
Gabriel Oksanen,75-90,7,44472,Fullback,2.25802,52.80266,467.49316,519.70898,9.3322,13.09373,115.92656,128.87477,0.17358,0.07439,2.28137,14.31559,3.22367,3.47222E-05,20.47529,1.63663,6.1597,0.24797,17.60622,13.14267,0.002789352,0,2.31481E-05,3,5.35,0.00037037,0.00130787,0.000844907,0.000150463,9.25926E-05,0,1.19,130.49001,217.82001,60.25,53.99,3.74,9.2,57.73,15.8,82.57,6.94444E-05,24.84,238.05588,14.87849,0.001041667,44.2,4,3,1,22.49132,7.0785,2.99393,-3.42893,1.93211,0.6,3.74414,52.80266,13.09373,1,0.782800654,25.4826,89.60126582,4.016666667,4.882877205,11.32298913,5.026648295,5.059759832,2.650495566,5.788554006,129.70204
Logan Oliver,75-90,7,44472,Midfielder,6.1854,141.11606,1331.42896,1442.01807,6.87267,9.40774,88.76193,96.13454,0.26,0.02667,0.24,1.444,1.14667,1.15741E-05,6.464,1.16667,5.02,0.06667,21.23333,9.03333,0.010416667,3.47222E-05,0.000381944,10.24,4.11,0.001493056,0.006180556,0.002465278,0.000196759,3.47222E-05,0,3.67,606.89001,617.95001,80.69,21.66,0,3.6,21.66,21.1,96.96,0.000196759,75.3,116,4,0.004618056,214.23,7,7,0,26.65333,6.3305,3.20322,-4.47071,1.47937,0,0,141.11606,9.40774,2,0.796648299,22.7898,75.36309524,15,13.0418375,5.97295181,12.10175024,0,6.793661548,7.582040219,45.49224131
CJ Olney,75-90,3,44472,Midfielder,7.0054,128.15144,1458.55139,1605.77234,7.78378,8.54343,97.23676,107.05149,0.5,0.19333,1.24667,8.26533,2.60667,2.31481E-05,14.13467,1.32,5.86933,0,24.33333,8.66667,0.010416667,8.10185E-05,6.94444E-05,30.77,5.84,0.001203704,0.006469907,0.002048611,0.000451389,0.000127315,8.10185E-05,2.73,639.81,504.54001,187.39999,73.15,50.83,18.7,123.98,38.5,212.02,0.000219907,88.04,136,0,0.003958333,176.45,9,12,2,22.83333,7.6415,4.08715,-4.49999,1.62061,3.5,25.4126,128.15144,8.54343,3,1.06569344,27.5094,88.6536342,15,13.82506913,14.49951471,13.19841035,28.40037022,11.01380671,16.18743422,97.12460533
Alex Perez,75-90,7,44472,Midfielder,7.16317,139.00861,1534.58862,1644.69214,7.95908,9.26724,102.30591,109.64614,0.16,0.24667,0.36667,2.268,2.58667,1.15741E-05,7.89067,1.27333,5.62267,0,19.04667,13.85333,0.010416667,2.31481E-05,0.000428241,11.47,3.32,0.001585648,0.004872685,0.003425926,0.000439815,4.62963E-05,1.15741E-05,3.23,472.23001,847.70001,177.13,26.53,7.49,5.5,34.02,24.6,118.36,0.000219907,84.34,216,0,0.004016204,150.71001,5,8,1,23.18667,7.0235,2.99536,-3.26071,1.7051,1.1,7.4873,139.00861,9.26724,2,0.821449134,25.2846,90.04487179,15,14.19628489,9.432472783,13.20971234,41.76651781,5.929654077,16.90692838,101.4415703
Devon Stopek,75-90,7,44472,Center Back,5.49137,104.53394,1160.07324,1260.2793,6.10152,6.96893,77.33822,84.01862,0.12667,0.09333,0.78667,5.17533,1.72667,1.15741E-05,8.84533,0.9,3.67,0,16.80667,8.24667,0.010416667,1.15741E-05,4.62963E-05,7.85,6.61,0.002939815,0.005150463,0.001863426,0.000289352,9.25926E-05,3.47222E-05,3.8,492.09,464.87,121.68,50.06,27.57,11.8,77.63,25.3,132.68,0.000150463,55.05,64,0,0.00556713,168.61,7,6,1,32.08667,8.5825,2.4725,-4.36678,1.28897,3.5,27.56836,104.53394,6.96893,2,0.523789786,30.897,100.9705882,15,11.9820358,13.49843028,11.22866247,31.47200401,7.265550807,15.08933667,90.53602004
Noe Uwimana,75-90,2,44472,Fullback,7.71658,182.43123,1532.05676,1772.22852,8.57398,12.16208,102.13712,118.14857,0.80667,0.33333,1.26667,8.42,2.8,2.31481E-05,15.798,1.61333,7.378,0,17.36667,11.05333,0.010416667,0.000138889,0.000173611,51.4,25.38,0.001446759,0.005694444,0.002546296,0.000486111,0.000138889,8.10185E-05,2.69,535.71002,668.09998,199.05,73.18,53.12,19,126.3,43.2,236.97001,0.000277778,110.67001,284,0,0.004560185,200.02,16,17,3,26.28667,8.6515,3.77678,-5.15821,1.70229,2.33,17.70736,182.43123,12.16208,7,0.660664512,31.1454,95.07142857,15,14.65178911,11.60906144,14.10244584,18.51876117,14.65349003,14.70710952,88.24265712
Gavin Wetzel,75-90,7,44472,Center Back,6.42622,134.7374,1337.229,1482.66943,7.14024,8.98249,89.1486,98.84463,0.56,0.48,0.46667,2.94,1.14,1.15741E-05,7.99733,1.25333,5.05733,0.13333,15.26667,12.78667,0.010416667,9.25926E-05,0.000150463,26.77,9.02,0.002361111,0.004502315,0.003252315,0.000196759,8.10185E-05,0,2.75,415.01999,795.96997,78.93,43.48,0.62,7,44.1,25.8,119.96,0.000208333,75.86,180,8,0.004976852,169.31,11,14,0,28.71333,6.9595,3.31107,-5.00392,1.48581,0,0,134.7374,8.98249,4,0.531692771,25.0542,76.47802198,15,14.62414055,19.02648936,14.8379516,1.290685601,19.59303882,13.87446119,83.24676713
Luke Zielinski,75-90,3,44472,ATT Midfielder,6.93944,157.62851,1472.71521,1585.68188,7.71049,10.50857,98.18101,105.71213,0.10667,0.1,0.15333,0.87,3.1,1.15741E-05,8.18667,1.64667,7.31667,0.13333,17.52667,12.72,0.010416667,1.15741E-05,8.10185E-05,4.94,9.17,0.00181713,0.004699074,0.003310185,0.000532407,2.31481E-05,0,3.18,445.29999,797.32001,213.81,13.05,0,2.3,13.05,27,122.8,0.000277778,109.75,128,8,0.004386574,173.39,4,13,0,25.3,6.0005,2.37679,-3.89428,1.63635,0,0,157.62851,10.50857,2,0.692753755,21.6018,77.92857143,15,14.52154043,4.15272807,13.31203975,0,9.356641124,8.268589876,49.61153926
Daniel Krueger,90-95,2,44472,Center Back,3.63489,83.27987,750.09198,827.10461,12.1163,16.65597,150.0184,165.42092,0.16,0.34,0.88,5.266,9.86,6.94444E-05,29.68,5.24,24.414,0,23.88,14.66,0.003472222,0,6.94444E-05,2.82,7.08,0,0.001631944,0.001203704,0.00056713,4.62963E-05,0,0,177.11,309.54001,235.92,26.33,0,4.4,26.33,30.6,148.4,0.000300926,122.07,456,0,0.000578704,46.03,4,11,0,10.02,6.3545,2.32929,-3.33,2.50031,0,0,83.27987,16.65597,2,2.383233533,22.8762,73.88953488,5,8.4962195,10.63925675,9.070847687,0,6.572975518,6.955859892,125.2054781
Luke Martelli,90-95,4,44472,Fullback,3.52354,73.0828,717.92267,809.9328,11.74513,14.61656,143.58453,161.98656,6.22,0.2,2.44,15.852,4.8,5.78704E-05,26.116,2.58,10.264,0.6,19.68,17.4,0.003472222,0.000358796,4.62963E-05,5.62,7.31,4.62963E-05,0.001655093,0.001342593,0.000277778,9.25926E-05,3.47222E-05,0.42,168.08,358.20001,112.07,56.56,22.7,12.2,79.26,25.1,130.58,0.000138889,51.32,240,36,0.000798611,51.61,3,8,3,13.84,7.2935,3.03822,-5.28035,2.39308,1.1,7.56803,73.0828,14.61656,4,1.421965318,26.2566,82.88068182,5,6.549397871,8.446624493,6.506736781,11.04927954,12.64472425,9.039352587,162.7083466
Marcello Mazzola,90-95,4,44472,Forward,2.85917,59.87295,599.01581,656.26721,9.53057,11.97459,119.80316,131.25344,5.62,0.06,0.46,2.86,2.44,2.31481E-05,11.194,1.94,8.334,0.2,33.94,12.04,0.003472222,0.000324074,2.31481E-05,5.02,2.82,0.000104167,0.002094907,0.001087963,0.000138889,2.31481E-05,0,0.25,258.04001,271.28,55.15,14.3,0,2.3,14.3,12,55.97,0.000104167,41.67,444,12,0.000532407,34.45,6,5,0,9.3,6.5765,2.59893,-3.525,1.99672,0,0,59.87295,11.97459,2,3.649462366,23.6754,78.29166667,5,5.607330611,2.944188042,5.068221303,0,3.899173832,3.503782758,63.06808964
Logan Oliver,90-95,8,44472,Midfielder,2.73401,58.45562,569.62042,638.396,9.11337,11.69112,113.92408,127.6792,6.6,0.3,0.88,6.844,2.34,3.47222E-05,16.184,2.16,9.34,0,20.4,11.32,0.003472222,0.000381944,3.47222E-05,5.82,7.36,0.000104167,0.002199074,0.000960648,0.000127315,1.15741E-05,3.47222E-05,0.41,225.83,254.75,54.82,6.99,27.23,4.4,34.22,15.2,80.92,0.000115741,46.7,120,0,0.001319444,98.01,5,6,1,22.92,8.5065,2.65143,-4.76071,1.89873,3.4,27.22559,58.45562,11.69112,0,0.890052356,30.6234,101.2678571,5,5.579642006,1.927559241,5.013003575,26.39668525,0,7.783378014,140.1008043
CJ Olney,90-95,4,44472,Midfielder,2.82248,54.06323,565.92108,645.33038,9.40827,10.81265,113.18422,129.06608,5.9,0.1,0.6,3.634,3.72,2.31481E-05,13.002,2.12,9.368,0.4,18.08,14.4,0.003472222,0.000335648,5.78704E-05,20.11,8.86,0.000266204,0.001828704,0.001111111,0.000208333,3.47222E-05,0,0.32,182.78999,279.82999,84.92,18.17,0,3,18.17,13.6,65.01,0.000115741,46.84,240,24,0.001273148,70.97,6,11,0,22.06,6.8075,3.66929,-3.23643,1.8864,0,0,54.06323,10.81265,3,0.819582956,24.507,78.97789895,5,5.364156591,3.601588274,5.568011519,0,11.01380671,5.109512618,91.97122713
Alex Perez,90-95,8,44472,Midfielder,2.89259,54.85087,620.57324,658.51013,9.64197,10.97017,124.11465,131.70203,0.36,0.06,0,0,1.74,1.15741E-05,6.638,1.5,6.638,0.2,24.78,21,0.003472222,1.15741E-05,0,8.08,0.69,8.10185E-05,0.001666667,0.001597222,9.25926E-05,0,0,0.05,193.09,388.67001,38.98,0,0,0,0,7.5,33.19,8.10185E-05,33.19,204,12,0.000671296,46.77,3,2,0,11.64,5.3725,3.02322,-3.5275,2.06858,0,0,54.85087,10.97017,1,2.128865979,19.341,68.87820513,5,5.740844416,0,5.212369321,0,2.964827038,2.783608155,50.10494679
Devon Stopek,90-95,8,44472,Center Back,0.00249,1.50713,0.13672,0.10645,0.0083,0.30143,0.02734,0.02129,0,0,0,0,0,0,0,0,0,0,0,0,0.003472222,0,0,0,0,0.0034375,1.15741E-05,0,0,0,0,0.07,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.003472222,0.14,0,0,0,60,0.2295,0,0,0.00046,0,0,1.50713,0.30143,0,0,0.8262,2.7,5,0.001412138,0,0.161890522,0,0,0.032660532,0.587889576
Noe Uwimana,90-95,3,44472,Fullback,3.25213,81.10699,641.73108,743.69568,10.84043,16.2214,128.34622,148.73914,1.08,2.74,1.48,8.896,4.26,4.62963E-05,24.354,3.42,15.458,0.6,24.22,13.54,0.003472222,5.78704E-05,0.000208333,14.76,5.82,0.000231481,0.001655093,0.001226852,0.000243056,8.10185E-05,0,0.4,185.42,310.17001,101.3,44.48,0,7.4,44.48,24.5,121.77,0.000196759,77.29,540,36,0.000821759,45.19,9,8,0,14.36,6.7545,3.54857,-4.64071,2.1391,0,0,81.10699,16.2214,6,1.686629526,24.3162,74.22527473,5,6.137180225,7.056177273,6.269797851,0,12.56013431,6.404657932,115.2838428
Gavin Wetzel,90-95,8,44472,Center Back,2.84818,58.74395,605.04114,653.65771,9.49393,11.74879,121.00823,130.73154,7.88,1.64,0.1,0.536,3.42,1.15741E-05,8.318,1.82,7.782,0,20.04,17.7,0.003472222,0.000451389,0.000115741,8.02,4.47,0.000104167,0.001863426,0.001284722,0.000196759,0,0,0.42,193.89,330.17999,78.05,2.68,0,0.5,2.68,9.6,41.59,0.000104167,38.91,312,0,0.001018519,72.9,4,6,0,17.64,5.7315,3.00893,-4.14357,2.0168,0,0,58.74395,11.74879,1,1.136054422,20.6334,62.98351648,5,6.616822304,1.172745894,6.469175499,0,4.898259705,3.831400681,68.96521225
Luke Zielinski,90-95,4,44472,ATT Midfielder,3.02469,74.30885,628.46521,691.68555,10.0823,14.86177,125.69304,138.33711,3.18,0.72,0,0.112,4.16,3.47222E-05,13.648,3.02,13.536,0,24.3,16.26,0.003472222,0.000173611,8.10185E-05,7.42,4.48,0.000115741,0.001458333,0.00162037,0.000231481,0,0,0.23,158.72,371.01001,97.24,0.56,0,0,0.56,15.1,68.24,0.000173611,67.68,300,0,0.000763889,47.99,3,9,0,13.24,5.6005,3.56321,-3.04178,2.09488,0,0,74.30885,14.86177,1,1.835347432,20.1618,72.73376623,5,6.196909555,0.178201358,6.275529504,0,4.678320562,3.465792196,62.38425953
